reward,loss,trades,avg_q,total_actions,backs_per_competitor,lays_per_competitor,most_common_action,most_common_competitor,winner,simulation
0.72,436.26458740234375,27,39.252601623535156,37,"[3, 4, 1, 5, 4]","[5, 4, 4, 4, 3]",1,0,1,17780
-1.1582613109052182,184.4794158935547,16,39.431766510009766,35,"[5, 6, 1, 3, 3]","[2, 4, 5, 2, 4]",2,1,4,17781
-0.015,93.7616958618164,20,51.370819091796875,38,"[2, 3, 4, 4, 4]","[5, 5, 3, 4, 4]",3,1,4,17782
0.075,100.16157531738281,18,45.37973403930664,36,"[3, 5, 2, 4, 4]","[5, 2, 3, 5, 3]",7,3,2,17783
-0.17222339689731597,218.716796875,20,38.88140869140625,40,"[2, 4, 5, 5, 6]","[1, 2, 5, 3, 7]",9,4,1,17784
0.255,97.54464721679688,18,45.809513092041016,39,"[2, 3, 4, 7, 4]","[3, 2, 4, 9, 1]",7,3,1,17785
3.855,161.61341857910156,18,45.44539260864258,35,"[6, 5, 2, 2, 1]","[4, 3, 3, 6, 3]",0,0,1,17786
0.428937164247036,103.87309265136719,18,37.64207077026367,33,"[1, 5, 4, 2, 5]","[4, 1, 5, 3, 3]",8,4,4,17787
0.8326066868007183,56.609554290771484,22,46.05527877807617,36,"[3, 3, 2, 3, 2]","[7, 5, 5, 4, 2]",1,0,4,17788
-0.74,96.94207763671875,23,45.11623764038086,34,"[3, 9, 4, 2, 4]","[1, 5, 2, 1, 3]",2,1,4,17789
-1.0312195293605328,178.04539489746094,25,42.3048095703125,36,"[3, 3, 6, 2, 4]","[5, 2, 6, 1, 4]",4,2,4,17790
-0.67,211.86378479003906,15,40.977081298828125,39,"[4, 4, 4, 2, 5]","[5, 2, 4, 3, 6]",9,4,3,17791
0.45,29.68929672241211,15,30.138376235961914,35,"[2, 4, 4, 4, 3]","[3, 6, 2, 3, 4]",3,1,2,17792
0.135,94.2301254272461,19,33.3289794921875,36,"[4, 2, 5, 6, 5]","[5, 3, 2, 2, 2]",6,3,4,17793
-1.0871040952205657,41.18455123901367,19,32.2955436706543,35,"[5, 2, 2, 6, 3]","[2, 4, 5, 3, 3]",6,3,2,17794
-1.6848108690977097,128.2198944091797,19,28.697071075439453,33,"[4, 4, 3, 1, 5]","[0, 3, 5, 5, 3]",8,4,2,17795
-0.48,373.3600158691406,27,37.9375,41,"[1, 5, 2, 5, 9]","[8, 2, 3, 4, 2]",8,4,2,17796
-0.36027806729078293,135.34921264648438,10,34.97975540161133,32,"[3, 4, 2, 5, 3]","[4, 3, 0, 2, 6]",9,4,4,17797
0.795,145.95260620117188,21,29.96383285522461,37,"[4, 1, 8, 5, 1]","[6, 4, 2, 1, 5]",4,2,3,17798
1.9795020920038224,680.2084350585938,26,40.34217071533203,41,"[3, 5, 5, 2, 6]","[2, 5, 2, 3, 8]",9,4,2,17799
-0.315,531.9392700195312,17,45.80573272705078,38,"[3, 3, 1, 3, 11]","[1, 3, 4, 2, 7]",8,4,3,17800
0.615,35.51279830932617,16,29.078603744506836,34,"[5, 0, 2, 5, 2]","[4, 3, 4, 2, 7]",9,4,2,17801
0.2918652476370335,83.56709289550781,19,34.22431945800781,32,"[4, 3, 2, 1, 4]","[6, 2, 3, 3, 4]",1,0,4,17802
0.9,257.0824279785156,26,35.0311393737793,37,"[6, 2, 4, 3, 4]","[1, 4, 8, 1, 4]",5,2,3,17803
0.16896310761570932,254.00680541992188,22,37.09705352783203,33,"[1, 3, 3, 3, 3]","[3, 2, 8, 2, 5]",5,2,2,17804
0.0,142.0657958984375,18,27.313690185546875,33,"[4, 2, 5, 2, 3]","[1, 2, 4, 4, 6]",9,4,1,17805
-0.4,199.49058532714844,14,36.807559967041016,34,"[4, 0, 3, 3, 6]","[3, 0, 3, 3, 9]",9,4,4,17806
0.475,53.92625045776367,21,37.53203582763672,33,"[2, 2, 0, 3, 3]","[2, 5, 8, 1, 7]",5,2,4,17807
-1.6117212092876434,325.3396911621094,18,37.38129806518555,35,"[3, 3, 1, 4, 6]","[2, 4, 4, 4, 4]",8,4,2,17808
-0.12,55.127418518066406,17,39.91392135620117,37,"[2, 2, 6, 5, 3]","[6, 2, 2, 8, 1]",7,3,4,17809
-0.5069300109148025,100.71710968017578,16,34.2533073425293,38,"[3, 7, 4, 6, 4]","[4, 4, 1, 1, 4]",2,1,2,17810
0.105,29.139598846435547,27,29.73636817932129,37,"[4, 2, 5, 4, 3]","[5, 3, 6, 3, 2]",5,2,1,17811
0.0033620825409889222,131.9326629638672,21,34.58086395263672,38,"[2, 1, 8, 1, 5]","[5, 7, 2, 4, 3]",4,2,4,17812
1.7266729797422886,93.29119110107422,22,31.933425903320312,38,"[4, 1, 2, 4, 3]","[4, 3, 7, 4, 6]",5,2,2,17813
0.84,322.729736328125,15,24.954402923583984,32,"[2, 4, 1, 1, 4]","[2, 5, 6, 2, 5]",5,2,0,17814
0.045,179.3387908935547,19,34.021339416503906,36,"[1, 5, 1, 2, 6]","[6, 5, 3, 6, 1]",8,4,3,17815
0.7025,92.35069274902344,23,28.09781265258789,35,"[4, 3, 1, 2, 3]","[7, 4, 3, 3, 5]",1,0,4,17816
-0.455,407.2282409667969,24,41.17475128173828,40,"[2, 5, 2, 5, 7]","[3, 5, 3, 3, 5]",8,4,4,17817
-1.47,57.592002868652344,17,37.2418098449707,34,"[2, 3, 4, 1, 2]","[4, 6, 5, 4, 3]",3,1,1,17818
-0.615,59.404693603515625,23,32.44449996948242,38,"[7, 7, 1, 8, 3]","[4, 3, 1, 2, 2]",6,3,3,17819
-0.33,162.68368530273438,18,29.0481014251709,38,"[3, 2, 6, 5, 4]","[2, 3, 3, 3, 7]",9,4,1,17820
0.045,76.16019439697266,14,33.095306396484375,36,"[2, 2, 8, 2, 3]","[3, 4, 2, 3, 7]",4,2,2,17821
-1.1678394055366517,44.97487258911133,17,24.345340728759766,34,"[3, 7, 3, 3, 4]","[2, 0, 4, 3, 5]",2,1,4,17822
-0.0018275420367717744,98.00057983398438,26,33.25743103027344,41,"[5, 4, 5, 2, 6]","[3, 6, 3, 4, 3]",3,1,4,17823
-0.09525429263710976,33.84008026123047,15,28.226476669311523,38,"[4, 1, 5, 2, 4]","[7, 3, 4, 3, 5]",1,0,3,17824
0.475,773.0863647460938,19,35.528297424316406,39,"[2, 3, 1, 3, 7]","[5, 2, 4, 3, 9]",9,4,3,17825
1.02,503.36676025390625,17,35.5886344909668,41,"[3, 7, 5, 1, 4]","[5, 3, 2, 5, 6]",2,1,1,17826
-0.32,82.57979583740234,27,33.90785217285156,40,"[2, 4, 7, 6, 3]","[4, 3, 3, 2, 6]",4,2,1,17827
-0.495,599.0934448242188,21,23.538558959960938,36,"[4, 9, 4, 1, 3]","[2, 5, 2, 3, 3]",2,1,0,17828
0.385,65.64220428466797,13,38.16407775878906,33,"[1, 5, 4, 3, 0]","[5, 2, 6, 4, 3]",5,2,4,17829
-0.6533220617473126,68.48674011230469,19,40.66960906982422,38,"[2, 4, 5, 5, 1]","[6, 4, 3, 3, 5]",1,0,4,17830
0.0,236.0355224609375,16,43.08295822143555,32,"[2, 7, 1, 3, 4]","[2, 3, 5, 1, 4]",2,1,3,17831
0.27,739.9935302734375,16,43.7082405090332,37,"[4, 6, 4, 1, 4]","[2, 4, 5, 3, 4]",2,1,3,17832
2.325,65.13055419921875,24,44.1193733215332,40,"[5, 6, 5, 2, 4]","[3, 7, 4, 2, 2]",3,1,0,17833
-0.765,114.50924682617188,25,44.23689651489258,36,"[1, 1, 6, 9, 3]","[2, 2, 5, 5, 2]",6,3,1,17834
0.25169781923294066,327.43914794921875,26,54.584800720214844,40,"[5, 3, 0, 5, 0]","[6, 5, 2, 9, 5]",7,3,1,17835
-0.15,512.1317749023438,17,47.00415802001953,34,"[3, 7, 4, 4, 5]","[1, 2, 3, 2, 3]",2,1,3,17836
2.985,105.1617431640625,16,35.684547424316406,35,"[4, 4, 3, 1, 4]","[5, 1, 1, 8, 4]",7,3,0,17837
-0.7425,128.65573120117188,14,47.9259147644043,37,"[2, 3, 1, 10, 3]","[2, 3, 2, 4, 7]",6,3,4,17838
-0.605,80.26060485839844,21,47.46517562866211,34,"[6, 3, 5, 3, 2]","[4, 1, 4, 4, 2]",0,0,3,17839
0.39,65.92459106445312,23,40.99086380004883,34,"[1, 2, 2, 6, 2]","[2, 5, 5, 7, 2]",7,3,3,17840
-0.23,47.20998001098633,18,39.026084899902344,35,"[4, 4, 2, 5, 2]","[3, 5, 1, 4, 5]",6,3,4,17841
-0.023081231713294983,593.832275390625,17,40.069480895996094,31,"[2, 4, 7, 0, 1]","[3, 4, 5, 1, 4]",4,2,4,17842
0.24,100.79913330078125,20,45.406761169433594,38,"[6, 4, 3, 1, 4]","[5, 5, 3, 3, 4]",0,0,4,17843
-0.51,121.84701538085938,23,40.33287048339844,38,"[10, 4, 3, 0, 2]","[3, 4, 4, 4, 4]",0,0,2,17844
-0.36,180.81527709960938,16,37.11761474609375,33,"[7, 4, 4, 2, 2]","[3, 2, 2, 4, 3]",0,0,4,17845
-0.175,178.33981323242188,16,34.953285217285156,33,"[2, 3, 2, 4, 7]","[4, 3, 1, 2, 5]",8,4,3,17846
-1.2,50.655303955078125,25,28.27511978149414,37,"[1, 5, 6, 4, 7]","[3, 2, 3, 5, 1]",8,4,0,17847
-0.7266631278395653,208.76234436035156,23,31.987228393554688,39,"[4, 5, 7, 2, 3]","[3, 3, 5, 5, 2]",4,2,4,17848
-2.304565062969923,135.67550659179688,16,41.52227783203125,36,"[3, 2, 6, 5, 2]","[6, 2, 2, 3, 5]",4,2,4,17849
-0.245,46.56871795654297,19,35.19043731689453,33,"[2, 4, 3, 0, 3]","[4, 5, 0, 5, 7]",9,4,4,17850
-0.66,24.301389694213867,22,24.758235931396484,32,"[1, 3, 6, 0, 2]","[5, 3, 5, 3, 4]",4,2,0,17851
0.31,66.20401763916016,26,45.123069763183594,39,"[2, 2, 5, 3, 6]","[4, 9, 1, 4, 3]",3,1,4,17852
9.78,149.6720428466797,25,35.65675735473633,39,"[5, 1, 4, 6, 2]","[4, 5, 4, 5, 3]",6,3,0,17853
0.0,218.1551055908203,18,29.758621215820312,34,"[2, 4, 5, 5, 2]","[3, 3, 2, 2, 6]",9,4,0,17854
0.255,83.88695526123047,20,40.265869140625,32,"[2, 1, 1, 3, 4]","[5, 5, 1, 8, 2]",7,3,3,17855
0.165,56.936153411865234,22,37.74102020263672,32,"[3, 2, 1, 3, 3]","[3, 10, 3, 4, 0]",3,1,3,17856
-0.09,80.93037414550781,21,41.36446762084961,34,"[4, 3, 8, 0, 1]","[4, 5, 3, 3, 3]",4,2,4,17857
0.6091143983602524,83.71542358398438,23,34.87958526611328,36,"[3, 2, 5, 3, 4]","[2, 5, 1, 7, 4]",7,3,4,17858
-0.66,55.963775634765625,19,37.0263786315918,34,"[2, 3, 4, 3, 5]","[4, 4, 4, 2, 3]",8,4,2,17859
0.57,99.7476806640625,18,36.899757385253906,35,"[1, 5, 5, 4, 4]","[4, 5, 3, 3, 1]",2,1,3,17860
1.3816277396678924,47.16164779663086,23,43.36484909057617,37,"[3, 1, 3, 5, 1]","[5, 7, 2, 5, 5]",3,1,2,17861
-0.69,43.934486389160156,21,34.21559524536133,38,"[4, 5, 4, 5, 3]","[4, 3, 2, 3, 5]",6,3,0,17862
0.3,105.18241119384766,18,42.99688720703125,37,"[2, 1, 2, 6, 5]","[5, 6, 2, 2, 6]",3,1,1,17863
-0.165,138.7277069091797,18,45.32931900024414,37,"[11, 2, 1, 4, 3]","[2, 4, 2, 2, 6]",0,0,3,17864
-0.028875040411949156,60.98538589477539,21,38.312782287597656,36,"[3, 2, 5, 3, 7]","[3, 3, 4, 1, 5]",8,4,4,17865
0.17594112381339072,69.83240509033203,15,36.748233795166016,36,"[4, 5, 5, 3, 3]","[3, 5, 3, 3, 2]",2,1,0,17866
-4.005,92.78117370605469,11,39.66875076293945,35,"[5, 1, 5, 3, 0]","[6, 2, 1, 8, 4]",7,3,1,17867
-0.945,67.55506896972656,17,40.30445098876953,35,"[4, 1, 3, 1, 5]","[5, 4, 5, 4, 3]",8,4,3,17868
-0.22,90.95716857910156,18,40.52462387084961,34,"[3, 5, 2, 2, 1]","[5, 3, 6, 3, 4]",5,2,3,17869
0.28954553589224813,44.91109848022461,23,31.166406631469727,38,"[6, 2, 5, 3, 2]","[1, 5, 4, 7, 3]",7,3,2,17870
0.27061563909053804,37.2810173034668,27,31.27622413635254,35,"[4, 2, 2, 3, 5]","[3, 3, 4, 4, 5]",8,4,4,17871
1.0747877535223962,19.693355560302734,31,26.047771453857422,37,"[3, 4, 5, 2, 2]","[1, 3, 7, 7, 3]",7,3,2,17872
-0.69,205.07284545898438,24,27.445735931396484,39,"[7, 7, 2, 1, 4]","[4, 1, 6, 4, 3]",2,1,0,17873
-0.305,40.77090072631836,15,32.79225540161133,35,"[3, 3, 7, 3, 5]","[2, 4, 4, 2, 2]",4,2,4,17874
-0.5648880808055401,22.615880966186523,15,23.859512329101562,32,"[5, 1, 6, 2, 1]","[4, 4, 3, 4, 2]",4,2,2,17875
0.09621428564190865,1607.2166748046875,19,29.271549224853516,31,"[4, 4, 6, 2, 1]","[7, 4, 0, 1, 2]",1,0,3,17876
1.020908735394478,997.3878784179688,24,28.164270401000977,37,"[3, 3, 2, 1, 4]","[4, 6, 3, 7, 4]",7,3,4,17877
0.3023433867096901,134.0589599609375,20,35.238685607910156,39,"[3, 2, 7, 6, 3]","[4, 5, 3, 3, 3]",4,2,4,17878
-1.0253030577301978,1033.268798828125,17,36.46376419067383,35,"[5, 3, 7, 2, 3]","[3, 4, 0, 3, 5]",4,2,4,17879
0.1275,179.4462432861328,25,43.464683532714844,37,"[4, 2, 1, 5, 5]","[4, 3, 3, 5, 5]",7,3,4,17880
-1.419835127145052,53.20098114013672,22,38.05998992919922,34,"[3, 2, 2, 2, 3]","[4, 4, 0, 11, 3]",7,3,3,17881
-0.4248005077242851,98.61107635498047,15,32.13072204589844,33,"[3, 2, 3, 4, 6]","[1, 2, 2, 6, 4]",8,4,1,17882
-0.4946005868911743,460.55078125,14,34.074588775634766,37,"[5, 2, 3, 4, 1]","[2, 2, 6, 4, 8]",9,4,2,17883
-1.5764839753508568,328.517333984375,13,37.50661849975586,36,"[2, 3, 2, 4, 3]","[2, 4, 5, 3, 8]",9,4,3,17884
-0.45,34.38932418823242,19,24.86471939086914,34,"[2, 2, 1, 4, 9]","[4, 7, 2, 2, 1]",8,4,0,17885
-0.9334966018795967,57.261680603027344,21,35.689186096191406,38,"[2, 3, 3, 5, 4]","[4, 4, 6, 6, 1]",7,3,1,17886
0.435,52.7470588684082,24,38.2486572265625,37,"[7, 4, 1, 1, 5]","[3, 3, 2, 6, 5]",0,0,1,17887
-0.3016131879389286,234.4911346435547,21,37.73261260986328,39,"[2, 10, 3, 2, 3]","[4, 2, 1, 8, 4]",2,1,3,17888
0.27285839527845385,97.45323944091797,19,38.714107513427734,37,"[2, 1, 7, 4, 2]","[5, 2, 4, 6, 4]",4,2,4,17889
0.9443389256298542,79.20083618164062,23,35.103614807128906,38,"[3, 2, 3, 5, 3]","[3, 4, 10, 1, 4]",5,2,4,17890
0.6413087728619575,120.33229064941406,22,32.81452178955078,38,"[1, 3, 4, 3, 8]","[3, 5, 3, 3, 5]",8,4,4,17891
-0.03,22.83521842956543,14,24.887676239013672,31,"[2, 9, 5, 0, 3]","[2, 3, 2, 1, 4]",2,1,2,17892
2.015,38.389617919921875,29,37.12648391723633,38,"[1, 2, 4, 3, 2]","[7, 4, 4, 7, 4]",1,0,4,17893
-0.705,263.5292663574219,22,28.611562728881836,38,"[3, 5, 7, 4, 5]","[4, 3, 1, 2, 4]",4,2,0,17894
-0.823720593303442,163.3125762939453,14,44.846370697021484,35,"[0, 4, 5, 5, 1]","[4, 5, 7, 3, 1]",5,2,3,17895
-1.05,72.7474136352539,19,40.845726013183594,31,"[3, 5, 3, 2, 4]","[2, 3, 3, 1, 5]",2,1,4,17896
-2.654463075250387,136.63243103027344,26,33.0848274230957,41,"[5, 2, 2, 5, 4]","[2, 9, 6, 3, 3]",3,1,2,17897
0.435,51.82106399536133,14,42.111473083496094,34,"[2, 1, 6, 6, 4]","[3, 4, 4, 1, 3]",4,2,3,17898
0.315,60.30859375,16,37.81664276123047,36,"[7, 4, 2, 3, 4]","[5, 4, 3, 1, 3]",0,0,3,17899
0.0,150.7770233154297,22,43.21177673339844,34,"[4, 6, 2, 2, 3]","[4, 3, 3, 1, 6]",9,4,3,17900
0.8102864228188992,367.8364562988281,16,44.382240295410156,39,"[4, 4, 2, 5, 4]","[5, 4, 3, 5, 3]",1,0,4,17901
0.27,42.49399185180664,21,33.390464782714844,38,"[5, 2, 6, 2, 4]","[4, 7, 2, 2, 4]",3,1,0,17902
0.03,600.5128784179688,14,28.315521240234375,29,"[2, 4, 2, 2, 0]","[4, 3, 6, 2, 4]",5,2,0,17903
-0.3,55.24502944946289,17,37.4642448425293,34,"[2, 3, 9, 4, 1]","[1, 4, 3, 2, 5]",4,2,3,17904
0.42,34.44551467895508,23,33.807743072509766,38,"[5, 2, 2, 6, 2]","[3, 4, 2, 4, 8]",9,4,0,17905
-0.8405313965678215,77.57923889160156,14,37.01969528198242,37,"[4, 4, 2, 2, 4]","[3, 6, 3, 7, 2]",7,3,0,17906
0.03,87.52288818359375,14,43.46570587158203,36,"[5, 4, 6, 3, 4]","[2, 4, 0, 5, 3]",4,2,2,17907
-0.135,108.30982208251953,16,40.17512893676758,34,"[5, 4, 2, 3, 3]","[2, 3, 7, 0, 5]",5,2,3,17908
-0.795,227.07986450195312,27,42.114349365234375,41,"[7, 2, 5, 5, 5]","[1, 3, 3, 4, 6]",0,0,2,17909
-0.015,59.90491485595703,25,38.839080810546875,38,"[3, 6, 4, 1, 5]","[4, 4, 2, 3, 6]",2,1,0,17910
-0.7655708944797516,84.81353759765625,26,43.320396423339844,44,"[5, 6, 2, 3, 6]","[1, 5, 7, 5, 4]",5,2,2,17911
-1.2445707800984382,254.06613159179688,13,42.02500915527344,35,"[4, 3, 1, 1, 3]","[5, 6, 5, 5, 2]",3,1,1,17912
-0.285,160.28298950195312,9,40.53832244873047,32,"[3, 6, 3, 5, 3]","[3, 2, 5, 1, 1]",2,1,3,17913
0.7773978760838509,1311.763427734375,23,44.43622589111328,40,"[3, 2, 2, 2, 4]","[6, 7, 3, 5, 6]",3,1,4,17914
0.6735555326938629,53.965301513671875,19,32.98109817504883,40,"[1, 4, 3, 2, 1]","[5, 6, 9, 4, 5]",5,2,1,17915
-1.53,131.99838256835938,23,37.201229095458984,35,"[4, 3, 5, 3, 5]","[5, 8, 0, 1, 1]",3,1,1,17916
0.42,48.80712127685547,25,27.947521209716797,37,"[2, 4, 6, 4, 3]","[4, 3, 1, 7, 3]",7,3,0,17917
-0.12,45.93404006958008,16,33.026004791259766,31,"[2, 2, 3, 1, 6]","[5, 6, 3, 2, 1]",3,1,4,17918
1.0275,206.5785675048828,20,33.609413146972656,30,"[4, 1, 0, 4, 2]","[4, 4, 4, 4, 3]",1,0,4,17919
0.21,44.43549728393555,15,39.28044891357422,39,"[2, 3, 5, 4, 3]","[2, 5, 6, 6, 3]",5,2,2,17920
0.535,63.490234375,22,38.71538162231445,39,"[1, 3, 4, 5, 5]","[3, 5, 4, 3, 6]",9,4,4,17921
-0.405,226.54660034179688,23,34.13976287841797,42,"[2, 5, 9, 2, 2]","[5, 3, 4, 6, 4]",4,2,0,17922
-0.009352859556674958,73.92021942138672,21,35.93009948730469,34,"[0, 5, 2, 2, 3]","[4, 4, 4, 2, 8]",9,4,3,17923
1.335,43.30617141723633,26,33.11796569824219,39,"[2, 4, 4, 2, 7]","[4, 2, 5, 3, 6]",8,4,1,17924
0.6,44.53571701049805,12,33.7327880859375,33,"[4, 6, 0, 6, 4]","[3, 3, 3, 1, 3]",6,3,3,17925
-0.03,254.39254760742188,22,35.8067512512207,40,"[5, 2, 6, 1, 6]","[6, 5, 4, 3, 2]",8,4,3,17926
-0.3324997921288013,41.180076599121094,23,35.13768005371094,37,"[5, 3, 4, 2, 3]","[2, 5, 3, 3, 7]",9,4,2,17927
0.75,51.63738250732422,19,39.45560836791992,38,"[3, 3, 5, 3, 2]","[4, 5, 3, 5, 5]",3,1,2,17928
0.55,272.4490051269531,24,45.934104919433594,36,"[4, 4, 2, 3, 4]","[3, 5, 4, 3, 4]",3,1,4,17929
0.7863207641243934,80.55413818359375,23,48.08025360107422,34,"[3, 4, 2, 6, 2]","[2, 6, 4, 5, 0]",6,3,4,17930
0.19252355694770812,407.2572937011719,28,49.046363830566406,41,"[7, 3, 3, 3, 4]","[2, 4, 7, 4, 4]",5,2,4,17931
0.700938015282154,88.65292358398438,20,52.46016311645508,39,"[4, 8, 1, 2, 2]","[4, 7, 3, 5, 3]",2,1,2,17932
0.23,283.2381896972656,14,48.451148986816406,40,"[5, 4, 6, 5, 5]","[5, 5, 1, 3, 1]",4,2,4,17933
0.4384747825562954,58.14293670654297,22,45.28913116455078,40,"[7, 4, 4, 5, 6]","[2, 2, 1, 3, 6]",0,0,2,17934
0.275,381.89990234375,20,42.59449005126953,32,"[2, 6, 3, 1, 3]","[5, 3, 4, 2, 3]",2,1,1,17935
1.1,858.3536987304688,21,52.6728630065918,37,"[5, 1, 3, 2, 1]","[5, 3, 8, 4, 5]",5,2,4,17936
-0.57,179.94375610351562,24,47.52934646606445,40,"[6, 4, 7, 4, 4]","[5, 1, 1, 4, 4]",4,2,3,17937
0.15,598.8484497070312,11,43.67288589477539,37,"[7, 4, 3, 2, 1]","[4, 4, 3, 9, 0]",7,3,4,17938
-1.4612089489400386,178.61962890625,17,39.220176696777344,39,"[4, 6, 6, 1, 1]","[4, 4, 6, 4, 3]",4,2,3,17939
0.72,185.9423370361328,22,41.003150939941406,35,"[3, 2, 3, 2, 4]","[3, 3, 6, 4, 5]",5,2,0,17940
-0.3456359489262104,131.201904296875,19,41.83546447753906,37,"[3, 7, 2, 2, 3]","[4, 7, 1, 7, 1]",7,3,1,17941
0.5325,1019.4735107421875,23,41.34149932861328,33,"[4, 1, 3, 2, 1]","[4, 7, 5, 4, 2]",3,1,3,17942
0.165,230.21234130859375,20,43.596961975097656,39,"[3, 2, 4, 6, 2]","[3, 4, 3, 7, 5]",7,3,3,17943
-0.07287886708974839,183.65638732910156,22,43.91507339477539,36,"[6, 2, 3, 2, 5]","[1, 6, 5, 2, 4]",0,0,4,17944
-0.795,76.75629425048828,21,30.63519859313965,38,"[5, 4, 3, 3, 2]","[2, 5, 4, 6, 4]",7,3,2,17945
-0.71,107.05133819580078,18,29.88918113708496,35,"[3, 6, 5, 2, 1]","[3, 3, 3, 4, 5]",2,1,4,17946
0.42,39.896209716796875,16,34.06906509399414,35,"[4, 1, 4, 6, 2]","[9, 2, 4, 1, 2]",1,0,3,17947
0.1357000271975994,165.03440856933594,18,31.611572265625,34,"[4, 4, 5, 2, 3]","[4, 3, 3, 2, 4]",4,2,1,17948
-0.075,329.3971862792969,12,29.76243019104004,35,"[4, 2, 4, 0, 7]","[2, 4, 5, 2, 5]",8,4,2,17949
-0.3,479.64251708984375,16,42.096946716308594,37,"[4, 3, 4, 4, 4]","[4, 6, 3, 1, 4]",3,1,1,17950
-0.6,68.45947265625,19,44.86652374267578,34,"[2, 6, 6, 5, 1]","[2, 1, 4, 4, 3]",2,1,3,17951
0.255,103.16593170166016,23,44.87225341796875,38,"[5, 5, 3, 2, 2]","[7, 4, 4, 4, 2]",1,0,2,17952
-0.135,257.80712890625,16,39.0344352722168,39,"[6, 2, 3, 9, 3]","[5, 2, 3, 5, 1]",6,3,2,17953
-0.59101353302598,350.5322265625,19,43.10756301879883,38,"[2, 3, 7, 7, 1]","[3, 4, 4, 4, 3]",6,3,4,17954
0.905,46.33113098144531,23,42.949607849121094,39,"[3, 4, 3, 2, 3]","[8, 5, 4, 5, 2]",1,0,4,17955
0.105,68.03701782226562,18,39.14406967163086,36,"[3, 7, 2, 4, 4]","[2, 2, 3, 3, 6]",2,1,2,17956
2.775,153.46568298339844,28,43.17606735229492,39,"[7, 5, 1, 3, 3]","[5, 3, 6, 4, 2]",0,0,1,17957
-0.8168430341780186,70.11709594726562,17,40.87696838378906,34,"[4, 4, 2, 4, 2]","[3, 3, 4, 4, 4]",5,2,4,17958
-0.7013758423924447,69.59445190429688,17,39.09886932373047,33,"[3, 3, 3, 4, 3]","[1, 6, 5, 3, 2]",3,1,2,17959
-0.834158888310194,80.16380310058594,26,37.89451599121094,39,"[3, 1, 5, 6, 5]","[2, 4, 4, 3, 6]",6,3,4,17960
-0.5591361993551254,102.5167236328125,17,29.500839233398438,34,"[3, 4, 4, 2, 3]","[4, 5, 4, 3, 2]",3,1,2,17961
-0.5168233054876328,45.43296813964844,17,33.384429931640625,33,"[6, 3, 5, 7, 3]","[3, 2, 3, 0, 1]",6,3,3,17962
-0.7987137880921363,43.725433349609375,20,36.83966827392578,37,"[4, 3, 4, 5, 3]","[7, 4, 2, 4, 1]",1,0,3,17963
-0.255,133.05828857421875,24,31.204959869384766,33,"[4, 5, 5, 3, 2]","[2, 4, 3, 3, 2]",4,2,4,17964
-0.6185495987534523,49.38562774658203,23,33.40770721435547,38,"[6, 5, 3, 3, 3]","[3, 2, 4, 4, 5]",0,0,4,17965
-0.495,94.8188247680664,30,43.0833740234375,40,"[5, 4, 4, 5, 7]","[4, 2, 1, 3, 5]",8,4,2,17966
1.07,44.25047302246094,24,34.61016082763672,33,"[2, 3, 1, 6, 3]","[2, 4, 5, 3, 4]",6,3,4,17967
-0.9138890971243382,967.497802734375,22,33.94901657104492,34,"[2, 3, 2, 2, 4]","[3, 9, 3, 3, 3]",3,1,1,17968
0.48,39.846797943115234,17,32.35095977783203,32,"[3, 3, 3, 2, 1]","[1, 3, 6, 5, 5]",5,2,2,17969
0.26139962509274484,87.16252136230469,16,31.608489990234375,34,"[1, 4, 7, 4, 3]","[3, 2, 4, 3, 3]",4,2,0,17970
-0.03,160.07064819335938,11,34.41040802001953,31,"[4, 1, 2, 6, 4]","[4, 4, 0, 4, 2]",6,3,4,17971
-0.6,110.5271224975586,21,30.652109146118164,34,"[4, 3, 3, 5, 7]","[2, 3, 5, 2, 0]",8,4,3,17972
0.35,139.3574676513672,16,39.464046478271484,32,"[2, 4, 4, 1, 3]","[1, 5, 4, 4, 4]",3,1,3,17973
0.45,41.155601501464844,21,34.432090759277344,34,"[5, 4, 3, 3, 2]","[4, 2, 3, 3, 5]",9,4,1,17974
0.1138217481970787,149.04603576660156,19,28.640127182006836,39,"[6, 5, 0, 2, 4]","[3, 4, 3, 5, 7]",9,4,0,17975
-0.42,104.7672119140625,13,32.429561614990234,34,"[1, 4, 3, 5, 2]","[5, 4, 0, 6, 4]",7,3,2,17976
-0.255,67.44241333007812,15,31.06735610961914,34,"[3, 3, 6, 3, 3]","[2, 2, 2, 5, 5]",4,2,4,17977
0.125,35.78720474243164,21,27.25510025024414,36,"[1, 5, 6, 5, 2]","[0, 5, 4, 2, 6]",9,4,3,17978
-0.18,56.92913055419922,19,30.60280990600586,36,"[5, 5, 4, 3, 4]","[2, 3, 3, 4, 3]",2,1,2,17979
-0.12,25.703771591186523,20,31.195608139038086,39,"[3, 6, 5, 5, 3]","[3, 7, 1, 4, 2]",3,1,1,17980
-0.39,124.71346282958984,18,32.766441345214844,35,"[2, 4, 6, 3, 1]","[5, 4, 7, 3, 0]",5,2,2,17981
-0.245,401.061767578125,25,38.060760498046875,37,"[6, 3, 2, 5, 1]","[4, 5, 5, 0, 6]",0,0,2,17982
0.36,975.0316772460938,19,40.70707702636719,37,"[3, 2, 3, 2, 4]","[4, 7, 4, 4, 4]",3,1,1,17983
