reward,loss,trades,avg_q,total_actions,backs_per_competitor,lays_per_competitor,most_common_action,most_common_competitor,winner,simulation
-0.395023572,55.53162384,18,38.62593842,40,"[4, 4, 3, 5, 3]","[9, 4, 1, 4, 3]",1,0,4,17417
-0.57482462,45.95729446,22,31.3442955,32,"[2, 6, 6, 2, 4]","[1, 1, 3, 2, 5]",2,1,4,17418
-0.76,153.7351685,28,28.85501671,38,"[7, 4, 2, 3, 5]","[3, 7, 5, 0, 2]",0,0,2,17419
-1.05506987,29.86142921,16,29.35249329,35,"[3, 1, 4, 5, 4]","[4, 2, 6, 3, 3]",5,2,0,17420
0.438301055,120.4700394,16,39.27490997,34,"[6, 4, 4, 1, 3]","[3, 3, 3, 4, 3]",0,0,4,17421
0.0275,77.95175934,16,49.96899033,36,"[6, 3, 2, 3, 2]","[5, 3, 5, 3, 4]",0,0,3,17422
0.355832995,169.5446625,14,44.87371063,34,"[7, 2, 3, 2, 6]","[2, 2, 2, 3, 5]",0,0,4,17423
0.05,164.3229828,17,44.19052887,34,"[3, 4, 3, 6, 3]","[3, 3, 5, 2, 2]",6,3,1,17424
0.315,251.6258545,25,53.37189484,39,"[4, 5, 5, 2, 5]","[4, 5, 3, 3, 3]",4,2,4,17425
0.005,177.3870239,18,46.55324554,36,"[2, 7, 3, 2, 4]","[2, 3, 5, 5, 3]",2,1,1,17426
0.8,76.97994232,20,39.29641342,31,"[0, 5, 2, 5, 1]","[2, 5, 5, 3, 3]",2,1,3,17427
0.185,100.3072891,13,39.84994888,39,"[4, 4, 4, 1, 4]","[1, 7, 7, 4, 3]",5,2,2,17428
0.275,272.9330444,17,43.16672516,39,"[3, 5, 6, 2, 4]","[3, 3, 7, 4, 2]",5,2,1,17429
-2.094321165,170.0544281,18,44.3720932,33,"[2, 2, 2, 9, 4]","[5, 2, 3, 3, 1]",6,3,3,17430
0.86979961,49.07244873,24,35.83121872,33,"[3, 2, 4, 1, 3]","[4, 6, 5, 5, 0]",3,1,2,17431
-3.586410893,112.6670456,21,35.53181839,36,"[4, 2, 1, 5, 5]","[4, 2, 3, 6, 4]",7,3,2,17432
-0.055,41.56632614,8,31.25846291,44,"[9, 1, 5, 3, 3]","[8, 5, 4, 5, 1]",0,0,3,17433
0.415938964,539.15271,16,38.63832474,34,"[0, 2, 4, 2, 2]","[9, 6, 1, 3, 5]",1,0,4,17434
-0.145,376.0393066,17,41.79813385,36,"[3, 4, 3, 7, 5]","[3, 3, 3, 2, 3]",6,3,4,17435
-0.595,178.6277313,26,46.01255417,38,"[6, 4, 4, 4, 2]","[3, 3, 2, 6, 4]",0,0,3,17436
0.62,57.06826019,21,38.25407791,33,"[4, 2, 0, 4, 4]","[2, 3, 6, 4, 4]",5,2,3,17437
1.22,44.13250732,19,35.51366806,34,"[3, 3, 1, 4, 3]","[1, 6, 3, 2, 8]",9,4,0,17438
-4.75,105.8830795,11,28.42133141,30,"[2, 1, 1, 2, 4]","[4, 4, 2, 7, 3]",7,3,0,17439
0.245,109.3114853,18,35.77682877,35,"[3, 2, 5, 5, 4]","[2, 4, 3, 4, 3]",6,3,2,17440
-0.794471937,93.90924835,22,42.10634613,34,"[4, 1, 3, 4, 3]","[2, 5, 6, 2, 4]",5,2,1,17441
0.47,490.5220947,28,48.73160172,39,"[4, 6, 1, 3, 4]","[10, 4, 2, 3, 2]",1,0,2,17442
-0.042920682,87.49143982,15,54.57437897,39,"[5, 3, 5, 4, 3]","[6, 0, 3, 4, 6]",1,0,4,17443
-1.015,116.2455521,21,45.49679947,38,"[4, 5, 4, 3, 4]","[1, 6, 3, 6, 2]",7,3,1,17444
-0.595,75.30739594,17,40.45394135,34,"[4, 4, 4, 2, 7]","[3, 3, 1, 1, 5]",8,4,1,17445
1.450798248,64.30654144,24,38.51469421,38,"[1, 4, 6, 5, 3]","[4, 3, 4, 5, 3]",4,2,3,17446
-0.41,105.6804276,24,43.61885452,36,"[6, 5, 7, 1, 2]","[2, 2, 6, 3, 2]",4,2,4,17447
0.035,376.9237976,11,43.43498993,37,"[2, 3, 5, 3, 6]","[2, 4, 4, 2, 6]",8,4,0,17448
0.35,103.9374542,7,35.46600342,31,"[3, 5, 1, 5, 5]","[3, 1, 3, 3, 2]",8,4,1,17449
0.741715336,63.53236771,22,49.38004303,36,"[1, 4, 6, 5, 5]","[3, 1, 2, 3, 6]",4,2,3,17450
-0.01,402.4225769,16,45.75095367,34,"[3, 2, 2, 4, 3]","[4, 3, 3, 2, 8]",9,4,2,17451
0.8,218.906311,18,56.79850006,36,"[3, 3, 5, 6, 5]","[0, 4, 2, 3, 5]",6,3,0,17452
3.08,135.2205505,19,45.7780571,40,"[7, 2, 2, 7, 3]","[3, 3, 3, 2, 8]",9,4,0,17453
-0.219614019,170.5834045,19,45.58192825,37,"[5, 4, 2, 1, 9]","[2, 3, 6, 1, 4]",8,4,4,17454
0.118270241,103.3087158,24,41.7134285,40,"[5, 2, 6, 2, 5]","[7, 4, 2, 5, 2]",1,0,4,17455
-0.04,55.14369583,19,37.71349335,37,"[2, 4, 5, 3, 3]","[2, 4, 6, 5, 3]",5,2,2,17456
-0.43,145.5032654,24,31.63899612,38,"[4, 4, 4, 4, 2]","[6, 5, 2, 5, 2]",1,0,4,17457
1.115,258.8066101,18,34.28438187,35,"[3, 2, 1, 4, 7]","[3, 1, 5, 3, 6]",8,4,4,17458
-0.37,45.51119614,22,40.56132126,41,"[4, 5, 4, 4, 5]","[3, 1, 7, 2, 6]",5,2,2,17459
0.337098409,51.68826675,10,30.23117638,30,"[7, 3, 3, 2, 2]","[2, 0, 5, 3, 3]",0,0,2,17460
0.153533863,569.008606,17,34.43887711,35,"[6, 3, 7, 3, 2]","[5, 4, 1, 3, 1]",4,2,3,17461
-0.35501935,206.3817749,18,38.99397659,36,"[3, 2, 5, 3, 6]","[4, 5, 2, 5, 1]",8,4,3,17462
0.14,32.66680908,24,38.18188477,41,"[5, 2, 3, 4, 7]","[4, 4, 3, 6, 3]",8,4,2,17463
-1.243797732,324.553894,18,32.25947952,30,"[6, 3, 2, 3, 2]","[2, 3, 3, 4, 2]",0,0,2,17464
-1.36923299,47.14905548,21,34.244133,30,"[1, 7, 2, 5, 3]","[1, 0, 3, 3, 5]",2,1,4,17465
-0.17,118.399231,12,42.39929962,31,"[0, 4, 6, 5, 4]","[0, 2, 3, 3, 4]",4,2,4,17466
0.8,215.5422668,22,35.83400345,36,"[7, 2, 3, 4, 2]","[1, 1, 2, 4, 10]",9,4,2,17467
-0.094890195,475.078949,27,40.67432404,38,"[4, 2, 4, 4, 7]","[3, 3, 2, 6, 3]",8,4,3,17468
0.343195684,140.480957,20,34.6096077,38,"[7, 3, 6, 4, 4]","[2, 3, 3, 3, 3]",0,0,2,17469
-0.115,82.50907898,15,41.45275497,37,"[3, 3, 7, 4, 4]","[3, 2, 3, 3, 5]",4,2,0,17470
-0.542353025,271.8026428,15,33.55835724,31,"[4, 5, 3, 4, 5]","[4, 0, 3, 2, 1]",8,4,4,17471
0.836171548,230.503006,25,49.43260956,40,"[4, 3, 3, 5, 3]","[7, 3, 6, 3, 3]",1,0,3,17472
0.235,136.1347046,26,38.36786652,39,"[3, 5, 4, 3, 4]","[4, 4, 2, 4, 6]",9,4,4,17473
0.02,57.79459,19,38.9638443,36,"[1, 6, 5, 4, 4]","[5, 3, 3, 4, 1]",2,1,1,17474
0.035,107.4109955,12,25.71467209,33,"[5, 2, 7, 2, 4]","[3, 3, 4, 1, 2]",4,2,3,17475
0.295124805,23.66238022,22,25.65358543,31,"[2, 2, 1, 5, 7]","[1, 3, 3, 5, 2]",8,4,3,17476
-0.094266497,202.2747955,19,33.47870636,36,"[7, 2, 6, 1, 5]","[2, 1, 3, 4, 5]",0,0,4,17477
-0.625,258.1493225,14,41.10722733,34,"[3, 3, 8, 4, 1]","[6, 1, 1, 3, 4]",4,2,4,17478
-0.175,50.77717209,20,45.68222427,38,"[5, 4, 5, 3, 4]","[2, 5, 3, 3, 4]",0,0,3,17479
0.305,546.1143188,18,42.33789825,34,"[2, 7, 4, 1, 0]","[5, 3, 7, 3, 2]",2,1,3,17480
-0.295290773,49.52124786,16,35.80771637,35,"[6, 7, 2, 2, 4]","[3, 2, 2, 3, 4]",2,1,4,17481
-1.36,412.5718689,24,37.50403595,39,"[5, 5, 2, 2, 8]","[6, 4, 3, 3, 1]",8,4,2,17482
0.17,104.966629,18,45.07865906,40,"[3, 4, 2, 5, 1]","[6, 5, 4, 5, 5]",1,0,3,17483
-0.5875,181.1811981,21,53.42162323,38,"[3, 4, 7, 3, 3]","[6, 2, 4, 3, 3]",4,2,3,17484
0.55,249.4584656,26,60.83913422,39,"[4, 3, 2, 4, 4]","[3, 5, 2, 6, 6]",9,4,4,17485
0.02,107.4955597,19,49.49422836,36,"[5, 3, 2, 3, 4]","[5, 3, 3, 2, 6]",9,4,1,17486
-0.165,445.3537903,20,45.30697632,31,"[6, 3, 2, 1, 6]","[2, 1, 3, 1, 6]",0,0,4,17487
0.128993884,119.5624084,9,37.98682785,32,"[6, 6, 3, 2, 1]","[0, 4, 5, 3, 2]",2,1,3,17488
-0.1,202.7777252,11,29.6955471,29,"[2, 3, 5, 0, 4]","[4, 4, 3, 2, 2]",4,2,1,17489
-0.615,82.85284424,15,48.82316589,35,"[5, 5, 3, 4, 2]","[3, 3, 6, 1, 3]",5,2,4,17490
0.47,64.28820801,23,38.75455093,35,"[6, 2, 1, 4, 1]","[2, 5, 3, 6, 5]",7,3,3,17491
-0.955,120.3857422,18,36.31338501,38,"[3, 4, 4, 4, 7]","[5, 5, 3, 3, 0]",8,4,0,17492
0.3725,87.24047089,19,33.63762283,38,"[4, 1, 4, 6, 3]","[5, 4, 6, 3, 2]",5,2,3,17493
0.68,32.8805275,29,26.56141663,38,"[2, 5, 3, 3, 2]","[3, 6, 5, 4, 5]",3,1,2,17494
0.2,96.43186188,19,23.20586777,37,"[3, 3, 3, 5, 8]","[2, 2, 6, 2, 3]",8,4,1,17495
-0.408375949,920.7958984,21,26.13126755,39,"[7, 1, 5, 0, 6]","[6, 3, 6, 3, 2]",0,0,3,17496
-0.004466776,119.2946548,17,29.4919529,37,"[5, 1, 4, 4, 6]","[7, 0, 4, 2, 4]",1,0,3,17497
3.455,152.8990936,20,23.00852966,33,"[7, 3, 2, 6, 1]","[3, 2, 2, 5, 2]",0,0,0,17498
-0.295,150.1289825,24,38.60334015,42,"[3, 3, 7, 6, 6]","[4, 6, 2, 4, 1]",4,2,3,17499
-2.695,47.82954025,21,30.28340721,35,"[4, 2, 3, 3, 7]","[4, 1, 3, 2, 6]",8,4,0,17500
0.214662458,34.20063782,23,28.73829269,36,"[4, 3, 3, 5, 4]","[5, 3, 4, 2, 3]",1,0,4,17501
-0.197586273,35.40176392,21,34.70231628,42,"[5, 4, 5, 7, 5]","[4, 1, 4, 2, 5]",6,3,1,17502
0.729815681,36.86404037,26,28.65388107,43,"[5, 5, 4, 4, 3]","[2, 5, 5, 4, 6]",9,4,3,17503
0.635,92.39725494,22,32.49071884,33,"[3, 4, 2, 3, 1]","[5, 3, 4, 4, 4]",1,0,1,17504
1.805,63.50286865,18,41.77768707,37,"[2, 1, 1, 1, 3]","[6, 3, 6, 8, 6]",7,3,1,17505
-0.47,105.3481979,20,36.88680267,37,"[5, 7, 4, 3, 2]","[3, 3, 5, 2, 3]",2,1,4,17506
-0.380264008,77.90174103,16,40.99297333,37,"[4, 4, 7, 3, 5]","[0, 5, 1, 3, 5]",4,2,3,17507
0,39.32759476,20,30.96092224,39,"[3, 1, 3, 7, 3]","[3, 1, 7, 5, 6]",6,3,2,17508
0.455,183.0789948,21,36.71469879,38,"[2, 3, 2, 4, 6]","[2, 4, 4, 5, 6]",9,4,2,17509
-0.685,46.13010406,22,34.4728775,42,"[3, 6, 5, 5, 4]","[7, 3, 2, 5, 2]",1,0,3,17510
-0.415,92.7328949,9,43.61970901,37,"[4, 4, 5, 5, 5]","[6, 1, 4, 2, 1]",1,0,4,17511
-0.22,87.07624054,19,33.57092285,35,"[2, 3, 3, 6, 5]","[4, 3, 6, 0, 3]",5,2,4,17512
-0.13,220.6635437,22,36.29167557,39,"[3, 0, 5, 8, 3]","[4, 3, 6, 5, 2]",6,3,0,17513
-0.277766013,89.19851685,17,37.22289276,39,"[4, 8, 4, 3, 2]","[4, 6, 2, 4, 2]",2,1,4,17514
0.425,37.28878784,25,33.6528244,34,"[5, 3, 2, 4, 1]","[4, 5, 3, 4, 3]",0,0,4,17515
0.74,53.38332748,12,26.8717804,28,"[0, 5, 2, 1, 2]","[3, 3, 5, 4, 3]",2,1,4,17516
0.125,135.4656067,23,36.06122208,42,"[2, 7, 3, 2, 5]","[3, 8, 3, 5, 4]",3,1,3,17517
0.11,817.6436157,24,40.84108353,34,"[2, 4, 3, 1, 5]","[6, 2, 5, 4, 2]",1,0,1,17518
-0.084491089,144.383606,16,38.42145538,36,"[3, 7, 5, 3, 1]","[3, 6, 2, 3, 3]",2,1,4,17519
-0.535,147.8907166,19,40.67258072,36,"[5, 5, 3, 2, 3]","[2, 4, 3, 5, 4]",7,3,3,17520
-0.323991107,124.7781219,28,40.67223358,39,"[6, 0, 2, 5, 5]","[5, 4, 4, 2, 6]",0,0,4,17521
0.245,56.36690521,15,36.37072754,32,"[3, 3, 3, 6, 1]","[3, 0, 4, 7, 2]",7,3,0,17522
0.665,284.0354004,14,42.28565216,34,"[4, 3, 1, 5, 5]","[2, 4, 4, 2, 4]",6,3,3,17523
0.161118949,57.24818802,16,37.01196289,38,"[4, 2, 4, 5, 7]","[2, 4, 3, 3, 4]",8,4,4,17524
-0.401070769,34.38014603,17,33.20377731,34,"[2, 5, 1, 3, 3]","[6, 5, 1, 4, 4]",1,0,4,17525
-0.605,75.88330078,19,38.28707886,37,"[3, 5, 3, 4, 4]","[5, 2, 4, 4, 3]",2,1,3,17526
0.015618804,748.581543,17,36.72140121,34,"[3, 1, 3, 5, 4]","[2, 5, 4, 2, 5]",3,1,3,17527
-7.42,601.8724976,25,32.62590027,39,"[3, 3, 4, 4, 6]","[5, 3, 2, 5, 4]",8,4,0,17528
-0.883987497,38.47851563,18,36.28466797,41,"[6, 5, 3, 4, 10]","[3, 3, 4, 1, 2]",8,4,2,17529
-0.64,62.7825737,22,40.88358307,33,"[6, 1, 4, 4, 3]","[4, 3, 6, 1, 1]",0,0,2,17530
0.245,50.49788666,15,37.94244385,37,"[6, 4, 4, 2, 5]","[5, 6, 1, 2, 2]",3,1,4,17531
-0.095003824,118.9370422,19,29.30331039,31,"[5, 2, 3, 2, 4]","[3, 4, 4, 0, 4]",0,0,1,17532
-0.73,51.63384628,22,34.52548599,37,"[4, 1, 4, 3, 5]","[8, 4, 3, 5, 0]",1,0,1,17533
0.785,99.82369995,26,43.92795563,36,"[3, 4, 3, 4, 5]","[6, 4, 1, 2, 4]",1,0,4,17534
-0.205,63.16479492,18,41.18119431,36,"[3, 6, 5, 2, 3]","[4, 0, 6, 2, 5]",2,1,4,17535
-0.385037999,57.69730377,24,42.95618057,37,"[6, 2, 3, 2, 3]","[2, 3, 5, 6, 5]",0,0,3,17536
-0.325,75.02248383,20,32.3273201,36,"[6, 2, 3, 4, 3]","[5, 6, 1, 3, 3]",3,1,1,17537
0.3,114.0146942,18,38.60817719,34,"[4, 1, 2, 6, 6]","[1, 5, 1, 4, 4]",8,4,4,17538
0.77,539.9836426,18,37.03862762,36,"[2, 2, 4, 2, 3]","[6, 3, 5, 5, 4]",1,0,2,17539
-0.16,51.766716,14,35.68122101,32,"[5, 2, 4, 2, 3]","[6, 2, 3, 3, 2]",1,0,2,17540
0.8,188.8530884,16,43.46286392,36,"[5, 3, 1, 3, 3]","[5, 3, 6, 4, 3]",5,2,1,17541
-1.06,195.4549255,28,33.45201492,40,"[4, 4, 2, 3, 8]","[3, 4, 3, 3, 6]",8,4,3,17542
0.404870709,49.42380142,14,33.36704636,34,"[4, 1, 3, 2, 5]","[6, 3, 2, 5, 3]",1,0,4,17543
1.18,32.21466446,21,26.47250748,35,"[3, 3, 0, 5, 2]","[6, 2, 5, 5, 4]",1,0,0,17544
1.283787281,44.49636459,17,27.96434021,39,"[7, 1, 3, 3, 1]","[4, 4, 5, 6, 5]",0,0,1,17545
0.58,1027.834961,18,30.75564194,38,"[6, 2, 3, 3, 2]","[2, 6, 3, 7, 4]",7,3,4,17546
-1.216079031,240.1721039,16,33.35552979,39,"[5, 6, 4, 4, 3]","[3, 2, 6, 2, 4]",5,2,2,17547
0.258882916,115.4454498,16,39.819561,36,"[3, 6, 2, 4, 1]","[6, 7, 4, 1, 2]",3,1,2,17548
-0.19,83.86269379,14,40.8204689,31,"[5, 6, 2, 3, 1]","[1, 3, 3, 4, 3]",2,1,1,17549
2.93,136.2816315,20,39.21196747,36,"[4, 4, 2, 5, 5]","[5, 6, 1, 1, 3]",3,1,0,17550
1.025,197.2312317,23,38.96305084,37,"[5, 4, 1, 1, 4]","[6, 4, 6, 6, 0]",7,3,2,17551
0.3975,47.40269089,14,34.4171524,31,"[1, 8, 3, 2, 1]","[4, 3, 2, 2, 5]",2,1,4,17552
0.025,1106.232056,23,36.9285965,38,"[7, 5, 2, 2, 4]","[4, 3, 3, 4, 4]",0,0,4,17553
-1.712153173,53.59612274,14,31.17406082,32,"[4, 4, 1, 7, 3]","[3, 5, 2, 2, 1]",6,3,3,17554
-0.145,201.1216431,20,39.78070831,39,"[6, 1, 3, 4, 5]","[2, 7, 4, 3, 4]",3,1,3,17555
0.56,222.973114,19,40.51422501,41,"[1, 6, 2, 2, 7]","[8, 8, 3, 2, 2]",3,1,2,17556
1.571555821,107.6372299,22,41.07872772,39,"[3, 2, 5, 5, 4]","[7, 3, 2, 7, 1]",1,0,2,17557
0.168856854,52.10318756,20,35.17131424,33,"[4, 1, 6, 4, 7]","[1, 3, 3, 2, 2]",8,4,4,17558
3.185,68.643013,22,35.31907272,33,"[2, 5, 2, 6, 2]","[5, 4, 1, 1, 5]",6,3,3,17559
-0.075,72.07160187,20,31.82819557,35,"[4, 3, 2, 8, 5]","[4, 2, 1, 2, 4]",6,3,3,17560
0.785,185.2581177,19,29.59144211,31,"[0, 3, 5, 4, 2]","[3, 3, 2, 5, 4]",7,3,2,17561
0.618537802,137.8373871,17,40.46095276,35,"[2, 1, 2, 3, 7]","[1, 6, 5, 4, 4]",8,4,3,17562
3.335,249.5843811,15,51.73284149,39,"[4, 2, 7, 2, 5]","[2, 3, 8, 3, 3]",5,2,1,17563
-0.0975,83.25766754,17,46.81959534,35,"[1, 5, 6, 3, 6]","[2, 3, 4, 2, 3]",4,2,4,17564
0.723749419,111.180542,24,52.39261627,35,"[2, 3, 2, 5, 2]","[2, 5, 4, 6, 4]",7,3,3,17565
0.4275,160.671402,21,59.03471756,37,"[3, 3, 7, 1, 5]","[1, 2, 4, 5, 6]",4,2,4,17566
-0.37,347.2146606,23,50.9306221,36,"[6, 4, 4, 7, 4]","[2, 3, 2, 1, 3]",6,3,4,17567
-0.265,78.83472443,13,43.61988068,34,"[4, 7, 2, 3, 3]","[2, 4, 3, 5, 1]",2,1,3,17568
1.147294641,49.39654922,28,43.493927,40,"[6, 2, 6, 4, 4]","[2, 5, 5, 2, 4]",4,2,3,17569
0.565,149.0065613,21,53.1703186,32,"[2, 1, 0, 4, 5]","[3, 4, 5, 4, 4]",8,4,3,17570
0.05,88.86597443,10,43.32818222,32,"[2, 1, 5, 4, 3]","[5, 3, 3, 5, 1]",7,3,4,17571
-0.71,168.9606934,28,36.84876251,40,"[6, 1, 5, 5, 4]","[1, 4, 4, 3, 7]",9,4,4,17572
-0.055,48.82118607,17,32.8501091,40,"[4, 7, 3, 7, 3]","[2, 4, 4, 3, 3]",2,1,1,17573
0.047283165,232.2407227,19,39.34498215,38,"[1, 2, 3, 5, 4]","[3, 5, 9, 3, 3]",5,2,3,17574
-0.43,50.92767334,24,36.86250305,37,"[3, 2, 4, 5, 4]","[3, 4, 3, 5, 4]",6,3,1,17575
-0.25,545.4327393,15,32.8450737,35,"[1, 4, 6, 2, 4]","[3, 3, 3, 5, 4]",4,2,3,17576
0.23953576,309.9373779,22,33.9943428,36,"[5, 2, 1, 2, 5]","[3, 3, 4, 3, 8]",9,4,4,17577
-0.951374309,40.27256775,23,31.48282814,37,"[3, 6, 4, 3, 4]","[5, 2, 2, 3, 5]",2,1,4,17578
0.48,123.5202026,14,31.41061401,34,"[4, 1, 3, 8, 4]","[5, 2, 2, 3, 2]",6,3,4,17579
0.228649498,297.0649719,18,35.91917801,35,"[3, 3, 2, 4, 5]","[2, 7, 1, 5, 3]",3,1,4,17580
0.125,76.15763092,21,42.77553177,40,"[6, 5, 2, 7, 4]","[2, 3, 1, 5, 5]",6,3,4,17581
-0.61,116.4222946,18,53.58317184,37,"[6, 4, 1, 2, 4]","[4, 4, 4, 2, 6]",9,4,2,17582
0.395,194.3555908,19,33.26803207,35,"[5, 5, 3, 4, 6]","[2, 3, 2, 0, 5]",8,4,0,17583
0.275,143.8140259,17,48.59973907,33,"[2, 2, 6, 4, 4]","[3, 4, 1, 2, 5]",4,2,3,17584
-1.33688306,290.0458374,16,45.86794281,39,"[3, 2, 8, 5, 5]","[4, 4, 3, 0, 5]",4,2,4,17585
1.285,66.38586426,18,33.98127747,33,"[2, 2, 7, 2, 2]","[8, 2, 0, 3, 5]",1,0,1,17586
0.3,45.75639343,14,31.79378128,33,"[2, 3, 2, 5, 4]","[5, 4, 4, 1, 3]",6,3,4,17587
0.305,405.9363708,12,35.99939346,36,"[0, 6, 5, 3, 3]","[1, 7, 5, 3, 3]",3,1,3,17588
-4.36,117.4538498,13,42.84012604,39,"[2, 3, 3, 7, 5]","[3, 4, 4, 3, 5]",6,3,1,17589
-1.3,109.6170731,25,36.13513184,33,"[9, 5, 4, 2, 3]","[2, 0, 1, 3, 4]",0,0,4,17590
0.3575,382.8845825,21,41.50352478,40,"[3, 6, 4, 4, 2]","[5, 3, 6, 5, 2]",5,2,1,17591
-0.64,1396.59082,17,50.33317566,36,"[5, 1, 4, 4, 4]","[2, 4, 2, 6, 4]",7,3,1,17592
0.402532325,361.8681641,22,50.36029816,35,"[8, 3, 4, 4, 3]","[2, 4, 3, 1, 3]",0,0,3,17593
1.105408667,307.3346558,20,49.15131378,37,"[4, 1, 4, 1, 5]","[7, 4, 5, 4, 2]",1,0,4,17594
0.395,199.9106598,18,40.93921661,34,"[1, 2, 4, 5, 1]","[3, 3, 7, 2, 6]",5,2,4,17595
-4.15,327.57724,23,45.43298721,38,"[4, 5, 5, 2, 4]","[5, 5, 2, 2, 4]",2,1,1,17596
1.995,191.9641724,26,51.95990753,38,"[4, 1, 1, 2, 5]","[6, 6, 3, 6, 4]",7,3,4,17597
-0.249361121,115.7537537,15,42.52943802,31,"[1, 1, 3, 6, 3]","[2, 3, 3, 6, 3]",7,3,3,17598
0.84401451,151.1813354,22,42.67959595,39,"[2, 1, 3, 5, 6]","[4, 6, 5, 5, 2]",8,4,4,17599
-0.85,64.50267792,15,30.12305069,32,"[7, 4, 4, 5, 3]","[4, 0, 1, 2, 2]",0,0,2,17600
0.726260862,39.91706085,20,36.09803391,39,"[4, 0, 6, 6, 7]","[3, 2, 4, 2, 5]",8,4,2,17601
0.966058928,31.50217628,20,32.99834824,40,"[1, 2, 1, 8, 2]","[5, 4, 4, 9, 4]",7,3,2,17602
0.145,31.48052025,21,27.18578529,33,"[5, 6, 2, 0, 2]","[3, 5, 2, 5, 3]",2,1,4,17603
0.562075017,244.6570892,18,21.4337883,34,"[4, 3, 2, 2, 3]","[1, 4, 9, 4, 2]",5,2,0,17604
0.275,475.9456177,16,34.54785919,38,"[3, 2, 6, 4, 5]","[4, 1, 5, 3, 5]",4,2,3,17605
-0.197575284,33.65954208,18,30.45376587,36,"[1, 6, 2, 2, 7]","[3, 4, 5, 4, 2]",8,4,3,17606
-0.174610354,171.2273712,13,27.91972351,37,"[4, 0, 4, 3, 6]","[6, 5, 0, 4, 5]",1,0,4,17607
0.26,24.43117142,15,26.10435486,34,"[3, 2, 6, 2, 3]","[4, 9, 2, 1, 2]",3,1,4,17608
-0.31,184.4550781,23,29.67780685,40,"[7, 3, 1, 3, 5]","[6, 1, 4, 5, 5]",0,0,2,17609
0.005,255.7179871,18,28.24902344,36,"[3, 5, 1, 6, 3]","[4, 4, 3, 4, 3]",6,3,2,17610
0.635,35.20687866,16,22.88732147,34,"[6, 6, 2, 3, 3]","[1, 0, 5, 5, 3]",2,1,0,17611
0.335,20.65760803,12,23.23758507,33,"[2, 3, 3, 4, 7]","[3, 3, 3, 2, 3]",8,4,4,17612
1.19,447.6724854,21,28.61607933,36,"[4, 4, 3, 2, 5]","[4, 1, 3, 2, 8]",9,4,0,17613
-0.115830561,28.77749825,18,30.18907738,35,"[5, 3, 8, 5, 1]","[2, 2, 4, 3, 2]",4,2,2,17614
0.125,94.12499237,22,24.90267181,36,"[2, 6, 3, 2, 3]","[3, 1, 6, 5, 5]",5,2,4,17615
-0.07,19.099123,23,23.64327431,39,"[7, 2, 3, 4, 5]","[4, 3, 1, 7, 3]",0,0,2,17616
0.946242036,622.5169067,20,31.04597092,41,"[7, 3, 5, 1, 4]","[5, 5, 7, 1, 3]",0,0,3,17617
0.32,528.8862915,19,34.19846725,30,"[0, 4, 4, 0, 3]","[7, 5, 3, 3, 1]",1,0,3,17618
6.275,361.4591675,27,31.75180626,41,"[4, 6, 2, 8, 1]","[3, 4, 4, 5, 4]",6,3,0,17619
-2.265730897,135.6583252,19,42.44889069,35,"[4, 4, 3, 5, 8]","[3, 0, 1, 5, 2]",8,4,3,17620
0.105,125.0592575,12,55.22790527,34,"[2, 4, 3, 5, 2]","[2, 1, 3, 7, 5]",7,3,4,17621
1.43,59.96236038,19,39.50131989,36,"[6, 5, 1, 3, 1]","[3, 3, 5, 5, 4]",0,0,0,17622
0.740304937,202.1142426,22,36.92799377,40,"[7, 3, 3, 5, 4]","[5, 3, 3, 4, 3]",0,0,3,17623
1.55,33.4343605,17,33.32385254,44,"[5, 3, 2, 5, 6]","[4, 2, 6, 5, 6]",9,4,2,17624
-1.088120698,452.8519592,22,38.79833221,38,"[4, 3, 2, 3, 4]","[5, 6, 2, 3, 6]",3,1,4,17625
0.984745232,114.7507401,23,42.57293701,41,"[9, 5, 5, 2, 3]","[1, 5, 3, 5, 3]",0,0,1,17626
-1.12,49.78474808,29,34.51017761,41,"[3, 3, 3, 3, 7]","[7, 3, 6, 0, 6]",8,4,0,17627
1.265,34.17280579,16,30.38577271,30,"[1, 4, 2, 3, 7]","[5, 0, 4, 3, 1]",8,4,4,17628
0.35,40.83700562,25,37.08065033,38,"[4, 5, 2, 6, 4]","[7, 2, 3, 3, 2]",1,0,4,17629
0.640742061,118.6090698,27,34.74642944,38,"[3, 2, 1, 3, 1]","[6, 8, 2, 4, 8]",3,1,4,17630
0.425,297.8331604,21,35.6958046,42,"[9, 5, 3, 5, 6]","[2, 2, 3, 3, 4]",0,0,3,17631
0.005,43.05210876,22,36.8576622,39,"[3, 6, 3, 3, 3]","[8, 2, 6, 4, 1]",1,0,3,17632
-0.513359342,146.4332275,20,35.44545364,41,"[3, 7, 8, 5, 2]","[4, 2, 4, 4, 2]",4,2,4,17633
-0.776970254,141.3878326,21,37.02033615,36,"[2, 3, 3, 5, 4]","[2, 4, 3, 3, 7]",9,4,4,17634
-0.085,48.72584152,21,34.2723999,33,"[6, 5, 2, 4, 4]","[2, 3, 4, 2, 1]",0,0,4,17635
1.205,34.29232025,20,34.21820068,40,"[3, 7, 3, 5, 2]","[3, 8, 1, 6, 2]",3,1,3,17636
-0.105553174,36.81677628,20,33.46173477,39,"[3, 5, 1, 2, 5]","[8, 5, 2, 5, 3]",1,0,4,17637
