simulation_id,agent_id,agent_type,final_balance,num_transactions
6,0,Agent_Opinionated_Random,100000255,75
6,1,Agent_Opinionated_Random,99999745,31
6,2,Agent_Opinionated_Random,99999895,55
6,3,Agent_Opinionated_Random,99999745,41
6,4,Agent_Opinionated_Random,99999670,44
6,5,Agent_Opinionated_Random,100000285,95
6,6,Agent_Opinionated_Random,100000345,89
6,7,Agent_Opinionated_Random,99999475,39
6,8,Agent_Opinionated_Random,99999558.20459875,84
6,9,Agent_Opinionated_Random,99999805,37
6,10,Agent_Opinionated_Leader_Wins,100000062.60442318,19
6,11,Agent_Opinionated_Leader_Wins,100000043.15105928,17
6,12,Agent_Opinionated_Leader_Wins,100000046.90427914,18
6,13,Agent_Opinionated_Leader_Wins,100000089.0782663,21
6,14,Agent_Opinionated_Leader_Wins,100000039.40427914,14
6,15,Agent_Opinionated_Leader_Wins,100000075.04695426,20
6,16,Agent_Opinionated_Leader_Wins,100000046.90427914,10
6,17,Agent_Opinionated_Leader_Wins,100000037.15105928,13
6,18,Agent_Opinionated_Leader_Wins,100000092.06021996,22
6,19,Agent_Opinionated_Leader_Wins,100000088.05778708,20
6,20,Agent_Opinionated_Underdog,99999958.0466361,6
6,21,Agent_Opinionated_Underdog,99999998.5,4
6,22,Agent_Opinionated_Underdog,99999961.0466361,6
6,23,Agent_Opinionated_Underdog,99999983.5,2
6,24,Agent_Opinionated_Underdog,99999961.0466361,6
6,25,Agent_Opinionated_Underdog,99999979.0,6
6,26,Agent_Opinionated_Underdog,99999983.5,2
6,27,Agent_Opinionated_Underdog,99999969.6887289,6
6,28,Agent_Opinionated_Underdog,99999980.5,6
6,29,Agent_Opinionated_Underdog,99999980.5,6
6,30,Agent_Opinionated_Back_Favourite,99999913.0,8
6,31,Agent_Opinionated_Back_Favourite,99999896.15105928,11
6,32,Agent_Opinionated_Back_Favourite,99999896.15105928,11
6,33,Agent_Opinionated_Back_Favourite,99999911.15105928,10
6,34,Agent_Opinionated_Back_Favourite,99999896.15105928,11
6,35,Agent_Opinionated_Back_Favourite,99999896.15105928,11
6,36,Agent_Opinionated_Back_Favourite,99999911.15105928,10
6,37,Agent_Opinionated_Back_Favourite,99999911.15105928,10
6,38,Agent_Opinionated_Back_Favourite,99999913.0,8
6,39,Agent_Opinionated_Back_Favourite,99999896.15105928,11
6,40,Agent_Opinionated_Linex,100000000,0
6,41,Agent_Opinionated_Linex,100000000,0
6,42,Agent_Opinionated_Linex,100000015,1
6,43,Agent_Opinionated_Linex,100000000,0
6,44,Agent_Opinionated_Linex,100000000,2
6,45,Agent_Opinionated_Linex,100000015,1
6,46,Agent_Opinionated_Linex,100000015,1
6,47,Agent_Opinionated_Linex,100000016.5,2
6,48,Agent_Opinionated_Linex,100000000,0
6,49,Agent_Opinionated_Linex,100000000,0
6,50,Agent_Opinionated_Priviledged,99999625.0,136
6,51,Agent_Opinionated_Priviledged,100000115.5,15
6,52,Agent_Opinionated_Priviledged,99999861.25,22
6,53,Agent_Opinionated_Priviledged,99999712.0,31
6,54,Agent_Opinionated_Priviledged,99999577.82610986,73
6,55,XGBoostBettingAgent,100000665.07279299,69
6,56,XGBoostBettingAgent,100000547.5,54
6,57,XGBoostBettingAgent,100000516.74678014,50
6,58,XGBoostBettingAgent,100000562.5,56
6,59,XGBoostBettingAgent,100000561.0,56
7,0,Agent_Opinionated_Random,100000615,73
7,1,Agent_Opinionated_Random,100000825,89
7,2,Agent_Opinionated_Random,99999430,54
7,3,Agent_Opinionated_Random,99999745.16482651,59
7,4,Agent_Opinionated_Random,100000675,93
7,5,Agent_Opinionated_Random,99999820,34
7,6,Agent_Opinionated_Random,99999835,39
7,7,Agent_Opinionated_Random,100000300,88
7,8,Agent_Opinionated_Random,99999745,41
7,9,Agent_Opinionated_Random,99999805,41
7,10,Agent_Opinionated_Leader_Wins,99999568.0,31
7,11,Agent_Opinionated_Leader_Wins,99999253.0,52
7,12,Agent_Opinionated_Leader_Wins,99999685.41806313,35
7,13,Agent_Opinionated_Leader_Wins,99999327.2108099,50
7,14,Agent_Opinionated_Leader_Wins,99999238.0,53
7,15,Agent_Opinionated_Leader_Wins,99999493.0,36
7,16,Agent_Opinionated_Leader_Wins,99999358.0,45
7,17,Agent_Opinionated_Leader_Wins,99999700.41806313,34
7,18,Agent_Opinionated_Leader_Wins,99999133.0,60
7,19,Agent_Opinionated_Leader_Wins,99999629.5,28
7,20,Agent_Opinionated_Underdog,99999966.16019599,5
7,21,Agent_Opinionated_Underdog,99999981.16019599,5
7,22,Agent_Opinionated_Underdog,99999981.16019599,5
7,23,Agent_Opinionated_Underdog,99999984.16019599,5
7,24,Agent_Opinionated_Underdog,99999966.16019599,5
7,25,Agent_Opinionated_Underdog,99999982.66019599,5
7,26,Agent_Opinionated_Underdog,99999966.16019599,5
7,27,Agent_Opinionated_Underdog,99999986.34728836,5
7,28,Agent_Opinionated_Underdog,99999981.16019599,5
7,29,Agent_Opinionated_Underdog,99999967.66019599,5
7,30,Agent_Opinionated_Back_Favourite,99999803.5,19
7,31,Agent_Opinionated_Back_Favourite,99999788.5,20
7,32,Agent_Opinionated_Back_Favourite,99999803.5,19
7,33,Agent_Opinionated_Back_Favourite,99999803.5,19
7,34,Agent_Opinionated_Back_Favourite,99999803.5,19
7,35,Agent_Opinionated_Back_Favourite,99999788.5,20
7,36,Agent_Opinionated_Back_Favourite,99999773.5,21
7,37,Agent_Opinionated_Back_Favourite,99999803.5,19
7,38,Agent_Opinionated_Back_Favourite,99999788.5,20
7,39,Agent_Opinionated_Back_Favourite,99999731.5,19
7,40,Agent_Opinionated_Linex,100000000,2
7,41,Agent_Opinionated_Linex,100000000,2
7,42,Agent_Opinionated_Linex,99999985,1
7,43,Agent_Opinionated_Linex,99999985,1
7,44,Agent_Opinionated_Linex,100000000,2
7,45,Agent_Opinionated_Linex,100000000,2
7,46,Agent_Opinionated_Linex,100000000,2
7,47,Agent_Opinionated_Linex,100000015,1
7,48,Agent_Opinionated_Linex,100000000,2
7,49,Agent_Opinionated_Linex,99999985,1
7,50,Agent_Opinionated_Priviledged,100003892.45214835,272
7,51,Agent_Opinionated_Priviledged,100000299.45763063,33
7,52,Agent_Opinionated_Priviledged,100000440.99574703,40
7,53,Agent_Opinionated_Priviledged,100000183.86046413,23
7,54,Agent_Opinionated_Priviledged,99999828.45067714,34
